air_temperature_celsius,auxiliary_equipment,auxiliary_equipment_id,barometer,bottom_salinity,bottom_temp_c,bottom_types,bridge,bridge_note,cloud_coverage_code,created_by,created_by_id,creation_date,crow_distance,cruise,cruise_id,distance_towed,distance_towed_obtained_code,duration,end_date,end_depth_m,end_latitude_DD,end_latitude_MMmm,end_longitude_DD,end_longitude_MMmm,experiment_type,experiment_type_id,fill_percent,force_complete,gear_type,gear_type_id,id,is_active,is_opened,last_modified_by,last_modified_by_id,last_modified_date,light_intensity,light_intensity_id,logging_on,max_depth_m,min_depth_m,nafo_area,operations,port_warp,precipitation,recorder,remarks,sea_state_code,set_number,set_result,set_result_id,ship_direction,ship_speed,ship_speed_obtained_code,shrimp_fishing_unit,shrimp_management,shrimp_management_id,speed,starboard_warp,start_date,start_depth_m,start_latitude_DD,start_latitude_MMmm,start_longitude_DD,start_longitude_MMmm,station_number,stratum,swell_direction,swell_height_code,swell_period_code,temp_logger_number,tide_direction_code,track_distance,trap_number,trawl_cable_length,trawl_opening,trawl_retention_cable,trawling_unit,uuid,warp_units_code,wave_height,wave_period_code,weather_code,wind_direction_code,wind_direction_degree,wind_force_code,wind_force_kts
,,,,,,,,,,andrewh,90,2023-07-05 15:34:01 UTC,0.019526043072829964,2023 Rock Crab Trap Survey (X023),57,,,1414.05,2023-07-06 15:16:20 UTC,,46,30.757190000000023,-63,51.060129999999965,,,,No,55 - Scallop dredge,11,529,No,Yes,andrewh,90,2023-07-06 15:25:08 UTC,,,No,,,None,Fishing,,,,,,179,,,,,,,,,0.0,,2023-07-05 15:42:17 UTC,,46,30.74431999999991,-63,51.081399999999846,3261,,,,,,,95.56974069811994,5191,,,,,4f619b0a-956a-3120-a5b3-ef72e9cd59ff,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-05 15:53:15 UTC,0.021880048671367777,2023 Rock Crab Trap Survey (X023),57,,,1410.93,2023-07-06 15:28:39 UTC,,46,31.88474000000036,-63,49.01763000000016,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,530,No,Yes,andrewh,90,2023-07-06 15:43:33 UTC,,,No,,,None,Fishing,,,,,,180,,,,,,,,,0.0,,2023-07-05 15:57:43 UTC,,46,31.864019999999922,-63,49.02766999999973,3225,,,,,,,95.34241680000059,5215,,,,,dbba8ee9-a3c3-3f52-82ef-5eb2ed3040b4,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-05 16:11:46 UTC,0.04140523746256937,2023 Rock Crab Trap Survey (X023),57,,,1411.27,2023-07-06 15:43:24 UTC,,46,30.78028000000001,-63,47.46941999999981,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,531,No,Yes,andrewh,90,2023-07-06 16:00:03 UTC,,,No,,,None,Fishing,,,,,,181,,,,,,,,,0.0,,2023-07-05 16:12:08 UTC,,46,30.753979999999864,-63,47.42308999999999,3259,,,,,,,95.62043929361536,5210,,,,,5fba6a79-5f1b-374d-a883-82555dc894d5,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-05 16:54:44 UTC,0.00212830898976518,2023 Rock Crab Trap Survey (X023),57,,,1384.68,2023-07-06 15:59:29 UTC,,46,29.58798999999999,-63,45.51928999999994,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,532,No,Yes,andrewh,90,2023-07-06 16:09:14 UTC,,,No,,,None,Fishing,,,,,,182,,,,,,,,,0.0,,2023-07-05 16:54:48 UTC,,46,29.589449999999974,-63,45.521530000000105,3304,,,,,,,95.72752141315081,5209,,,,,1a108020-2569-3905-9622-53432724e209,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-05 17:03:40 UTC,0.012664655023170223,2023 Rock Crab Trap Survey (X023),57,,,1384.0,2023-07-06 16:12:28 UTC,,46,28.262659999999837,-63,43.81404000000039,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,533,No,Yes,andrewh,90,2023-07-06 16:19:45 UTC,,,No,,,None,Fishing,,,,,,183,,,,,,,,,0.0,,2023-07-05 17:08:28 UTC,,46,28.274119999999918,-63,43.821789999999844,3346,,,,,,,95.54063525813865,5207,,,,,d76c8ec6-4da0-3223-9fff-045b1ba468ae,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-05 17:14:41 UTC,0.008095255350119002,2023 Rock Crab Trap Survey (X023),57,,,1382.85,2023-07-06 16:22:38 UTC,,46,27.242039999999786,-63,45.30601999999975,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,534,No,Yes,andrewh,90,2023-07-06 16:28:31 UTC,,,No,,,None,Fishing,,,,,,184,,,,,,,,,0.0,,2023-07-05 17:19:47 UTC,,46,27.246090000000063,-63,45.2958699999998,3386,,,,,8,,94.16188684495978,5206,,,,,d287a365-08b7-32c3-97ac-87d1e3fa193b,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-05 17:25:57 UTC,0.014196478784764146,2023 Rock Crab Trap Survey (X023),57,,,1381.78,2023-07-06 16:33:43 UTC,,46,28.260139999999957,-63,47.39540000000027,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,535,No,Yes,andrewh,90,2023-07-06 16:40:06 UTC,,,No,,,None,Fishing,,,,,,185,,,,,,,,,0.0,,2023-07-05 17:31:56 UTC,,46,28.251900000000024,-63,47.41213999999988,3348,,,,,,,95.21025386164627,5204,,,,,85caca36-22a7-3673-80e6-06e1e35e8f73,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-05 17:48:10 UTC,0.006497364289828089,2023 Rock Crab Trap Survey (X023),57,,,1377.42,2023-07-06 16:57:59 UTC,,46,33.251489999999954,-63,47.4444299999998,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,536,No,Yes,andrewh,90,2023-07-06 17:21:06 UTC,,,No,,,None,Fishing,,,,,,186,,,,,,,,,0.0,,2023-07-05 18:00:34 UTC,,46,33.2450099999997,-63,47.444830000000366,3160,,,,,,,94.53491260926917,5200,,,,,8647a03a-1d1d-3239-94cc-f0449327e06f,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-05 18:34:59 UTC,0.006922047118008019,2023 Rock Crab Trap Survey (X023),57,,,1365.58,2023-07-06 17:20:58 UTC,,46,32.08798999999999,-63,45.74815999999991,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,537,No,Yes,andrewh,90,2023-07-06 17:28:27 UTC,,,No,,,None,Fishing,,,,,,187,,,,,,,,,0.0,,2023-07-05 18:35:23 UTC,,46,32.08164000000009,-63,45.74420000000003,3210,,,,,10,,95.23483845244377,5197,,,,,ee92d7cf-ebf1-3851-883f-6ea66115ea7c,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-05 18:52:06 UTC,0.034826421290839404,2023 Rock Crab Trap Survey (X023),57,,,1362.22,2023-07-06 17:34:52 UTC,,46,31.114310000000113,-63,44.175859999999616,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,538,No,Yes,andrewh,90,2023-07-06 17:41:49 UTC,,,No,,,None,Fishing,,,,,,188,,,,,,,,,0.0,,2023-07-05 18:52:39 UTC,,46,31.14863999999992,-63,44.183819999999834,3249,,,,,,,95.16876405383144,5199,,,,,66994df6-82dc-364b-ba4b-0c6628c60fc8,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-05 19:03:46 UTC,0.02183546898525328,2023 Rock Crab Trap Survey (X023),57,,,1356.53,2023-07-06 17:52:25 UTC,,46,33.28695000000007,-63,43.84234999999996,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,539,No,Yes,andrewh,90,2023-07-06 17:58:01 UTC,,,No,,,None,Fishing,,,,,,189,,,,,,,,,0.0,,2023-07-05 19:15:53 UTC,,46,33.29559000000008,-63,43.81325000000022,3158,,,,,,,95.24951010759445,5194,,,,,84ee8785-3a61-371e-a69e-925b6f038a8d,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 08:25:25 UTC,0.015269610242539656,2023 Rock Crab Trap Survey (X023),57,,,1435.75,2023-07-07 08:43:57 UTC,,46,35.79470000000001,-63,32.99747999999963,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,540,No,Yes,andrewh,90,2023-07-07 08:50:02 UTC,,,No,,,None,Fishing,,,,,,190,,,,,,,,,0.0,,2023-07-06 08:48:12 UTC,,46,35.80938000000024,-63,32.991509999999835,3052,,,,,,,93.50079057505074,7538,,,,,2b2b121e-27f4-321d-966b-8e032de6a770,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 08:55:41 UTC,0.02020636222679586,2023 Rock Crab Trap Survey (X023),57,,,1434.92,2023-07-07 08:55:19 UTC,,46,37.1121199999999,-63,34.679889999999915,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,542,No,Yes,andrewh,90,2023-07-07 09:06:25 UTC,,,No,,,None,Fishing,,,,,,191,,,,,,,,,0.0,,2023-07-06 09:00:24 UTC,,46,37.13228999999992,-63,34.67972000000009,3008,,,,,,,93.91021570665268,7548,,,,,8a9024e6-4026-3d36-b7e6-89389a656ec8,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 09:07:16 UTC,0.014385549913754483,2023 Rock Crab Trap Survey (X023),57,,,1433.22,2023-07-07 09:06:17 UTC,,46,38.24862999999993,-63,36.6060500000002,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,543,No,Yes,andrewh,90,2023-07-07 09:10:33 UTC,,,No,,,None,Fishing,,,,,,192,,,,,,,,,0.0,,2023-07-06 09:13:04 UTC,,46,38.25363999999972,-63,36.58645000000009,2962,,,,,,,92.57897637527023,5226,,,,,c8ba80a0-f17f-3b8b-91b9-c52fe1703938,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 09:17:11 UTC,0.01657709241982346,2023 Rock Crab Trap Survey (X023),57,,,1433.9,2023-07-07 09:17:58 UTC,,46,39.60937999999975,-63,38.29680000000032,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,544,No,Yes,andrewh,90,2023-07-07 09:22:18 UTC,,,No,,,None,Fishing,,,,,,193,,,,,,,,,0.0,,2023-07-06 09:24:04 UTC,,46,39.62108000000008,-63,38.313850000000095,2917,,,,,,,93.07464013406158,5224,,,,,0466c4a9-899d-3b1f-83f8-5919788147aa,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 09:29:23 UTC,0.020638230682121134,2023 Rock Crab Trap Survey (X023),57,,,1433.82,2023-07-07 09:28:27 UTC,,46,40.770430000000246,-63,40.22646999999997,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,545,No,Yes,andrewh,90,2023-07-07 09:34:23 UTC,,,No,,,None,Fishing,,,,,,194,,,,,,,,,0.0,,2023-07-06 09:34:38 UTC,,46,40.7770199999999,-63,40.254919999999885,2870,,,,,,,93.21470166598274,5221,,,,,b1588dc5-9f4c-3ff1-9ca6-14f51d2a6fc2,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 09:37:34 UTC,0.014810314464368637,2023 Rock Crab Trap Survey (X023),57,,,1433.12,2023-07-07 09:38:19 UTC,,46,42.09082000000004,-63,41.93343999999973,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,546,No,Yes,andrewh,90,2023-07-07 09:42:11 UTC,,,No,,,None,Fishing,,,,,,195,,,,,,,,,0.0,,2023-07-06 09:45:12 UTC,,46,42.10071999999976,-63,41.94945000000007,2823,,,,,,,92.78346498242182,5218,,,,,3156e773-dd8c-392c-94fb-761ec611d960,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 09:47:24 UTC,0.020088130567294752,2023 Rock Crab Trap Survey (X023),57,,,1433.35,2023-07-07 09:51:46 UTC,,46,42.08272999999996,-63,45.56674000000009,,,,No,55 - Scallop dredge,11,547,No,Yes,andrewh,90,2023-07-07 09:54:33 UTC,,,No,,,None,Fishing,,,,,,196,,,,,,,,,0.0,,2023-07-06 09:58:25 UTC,,46,42.09453999999969,-63,45.590370000000014,2825,,,,,2,,92.41869625347319,5222,,,,,7b735578-4e29-3450-833a-4983a0dd0ceb,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 10:02:11 UTC,0.0009237255603075054,2023 Rock Crab Trap Survey (X023),57,,,1432.47,2023-07-07 10:02:10 UTC,,46,40.77121000000043,-63,43.872389999999726,,,,No,55 - Scallop dredge,11,548,No,Yes,andrewh,90,2023-07-07 10:04:46 UTC,,,No,,,None,Fishing,,,,,,197,,,,,,,,,0.0,,2023-07-06 10:09:42 UTC,,46,40.77155000000008,-63,43.87114000000001,2872,,,,,,,93.3244373915971,5216,,,,,93c52e98-8816-3e41-8419-fa91b1514888,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 10:14:26 UTC,0.023013515726138932,2023 Rock Crab Trap Survey (X023),57,,,1431.47,2023-07-07 10:12:43 UTC,,46,39.59615999999999,-63,41.9013599999996,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,549,No,Yes,andrewh,90,2023-07-07 10:15:39 UTC,,,No,,,None,Fishing,,,,,,198,,,,,,,,,0.0,,2023-07-06 10:21:15 UTC,,46,39.60625,-63,41.931430000000304,2919,,,,,,,93.95475219349024,5214,,,,,fb2368b5-a46d-3cba-8c69-181c4c21e1f8,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 10:28:13 UTC,0.02346982074344795,2023 Rock Crab Trap Survey (X023),57,,,1430.53,2023-07-07 10:22:47 UTC,,46,38.2525999999998,-63,40.21816000000011,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,550,No,Yes,andrewh,90,2023-07-07 10:27:20 UTC,,,No,,,None,Fishing,,,,,,199,,,,,,,,,0.0,,2023-07-06 10:32:15 UTC,,46,38.270140000000055,-63,40.240780000000086,2964,,,,,3,,93.91450065557389,5225,,,,,77cd8cef-1949-3c8c-b9ad-aa02b17d6a08,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 10:36:29 UTC,0.039365822984765625,2023 Rock Crab Trap Survey (X023),57,,,1429.8,2023-07-07 10:33:51 UTC,,46,37.08810000000037,-63,38.27388000000016,,,,No,55 - Scallop dredge,11,551,No,Yes,andrewh,90,2023-07-07 10:36:58 UTC,,,No,,,None,Fishing,,,,,,200,,,,,,,,,0.0,,2023-07-06 10:44:03 UTC,,46,37.11415999999978,-63,38.316700000000125,3010,,,,,,,93.02505339012896,5227,,,,,96b68f55-1e9a-3987-9d30-92d778e48048,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 10:48:31 UTC,0.0037409442063418225,2023 Rock Crab Trap Survey (X023),57,,,1428.18,2023-07-07 10:44:44 UTC,,46,35.79405999999969,-63,36.589410000000015,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,552,No,Yes,andrewh,90,2023-07-07 10:50:40 UTC,,,No,,,None,Fishing,,,,,,201,,,,,,,,,0.0,,2023-07-06 10:56:33 UTC,,46,35.79389999999985,-63,36.59484000000035,3054,,,,,,,93.40859958603501,5223,,,,,4cd714ca-43ed-345c-b354-9c93499b16d3,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 11:05:48 UTC,0.022653433398113036,2023 Rock Crab Trap Survey (X023),57,,,1427.52,2023-07-07 10:56:27 UTC,,46,34.60358999999978,-63,34.611569999999965,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,553,No,Yes,andrewh,90,2023-07-07 10:59:07 UTC,,,No,,,None,Fishing,,,,,,202,,,,,,,,,0.0,,2023-07-06 11:08:56 UTC,,46,34.614330000000095,-63,34.64051999999986,3105,,,,,4,,93.66854238924702,5220,,,,,bc5506ff-d593-3d3d-ad16-0612f4b402bd,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 11:13:15 UTC,0.016441661471758122,2023 Rock Crab Trap Survey (X023),57,,,1426.85,2023-07-07 11:07:08 UTC,,46,33.66435000000008,-63,36.6895199999999,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,554,No,Yes,andrewh,90,2023-07-07 11:11:08 UTC,,,No,,,None,Fishing,,,,,,203,,,,,,,,,0.0,,2023-07-06 11:20:17 UTC,,46,33.66189000000013,-63,36.66591999999994,3147,,,,,,,93.60174923435679,5219,,,,,f1181a04-39cc-379b-89d9-7b3a34ccd73b,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 11:25:25 UTC,0.0363442936058123,2023 Rock Crab Trap Survey (X023),57,,,1426.0,2023-07-07 11:16:56 UTC,,46,34.61108999999997,-63,38.332650000000044,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,555,No,Yes,andrewh,90,2023-07-07 11:23:46 UTC,,,No,,,None,Fishing,,,,,,204,,,,,,,,,0.0,,2023-07-06 11:30:56 UTC,,46,34.62988999999992,-63,38.28750999999999,3107,,,,,,,93.68668319426851,5217,,,,,88fdd458-8cef-3f40-a89a-16bab20c95fa,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 11:41:27 UTC,0.022712181605823206,2023 Rock Crab Trap Survey (X023),57,,,1422.38,2023-07-07 11:28:58 UTC,,46,35.76088000000018,-63,40.23726999999975,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,556,No,Yes,andrewh,90,2023-07-07 11:31:55 UTC,,,No,,,None,Fishing,,,,,,205,,,,,,,,,0.0,,2023-07-06 11:46:35 UTC,,46,35.78244999999976,-63,40.247430000000165,3056,,,,,,,93.42197757008842,5213,,,,,9e5b5a77-1a6c-3f28-9228-050b1b9a5fb8,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 11:53:44 UTC,0.0157600843720392,2023 Rock Crab Trap Survey (X023),57,,,1419.05,2023-07-07 11:39:35 UTC,,46,37.10515000000014,-63,41.92942000000039,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,557,No,Yes,andrewh,90,2023-07-07 11:43:50 UTC,,,No,,,None,Fishing,,,,,,206,,,,,,,,,0.0,,2023-07-06 12:00:32 UTC,,46,37.11751000000028,-63,41.943590000000164,3012,,,,,,,93.80121349829925,5211,,,,,aad082f8-41d9-3579-ba5c-6b987f22f52a,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 12:05:14 UTC,0.008116535819693403,2023 Rock Crab Trap Survey (X023),57,,,1418.22,2023-07-07 11:49:57 UTC,,46,38.26666999999967,-63,43.83558999999999,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,558,No,Yes,andrewh,90,2023-07-07 11:54:42 UTC,,,No,,,None,Fishing,,,,,,207,,,,,,,,,0.0,,2023-07-06 12:11:44 UTC,,46,38.26799999999979,-63,43.84722999999988,2966,,,,,,,92.78476360092661,5208,,,,,549a0c80-17b6-3d47-a6cf-60e8dc28fe6a,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 12:16:01 UTC,0.019474926540148835,2023 Rock Crab Trap Survey (X023),57,,,1419.5,2023-07-07 12:02:18 UTC,,46,39.59016999999973,-63,45.550440000000044,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,559,No,Yes,andrewh,90,2023-07-07 12:06:47 UTC,,,No,,,None,Fishing,,,,,,208,,,,,,,,,0.0,,2023-07-06 12:22:48 UTC,,46,39.605379999999904,-63,45.5680799999997,2921,,,,,,,93.2085056460906,5205,,,,,593c239e-468b-3fa2-be09-96e17a1fbaaa,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 12:27:39 UTC,0.008838935244445198,2023 Rock Crab Trap Survey (X023),57,,,1417.7,2023-07-07 12:12:56 UTC,,46,40.75177999999966,-63,47.52483999999968,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,560,No,Yes,andrewh,90,2023-07-07 12:17:25 UTC,,,No,,,None,Fishing,,,,,,209,,,,,,,,,0.0,,2023-07-06 12:35:14 UTC,,46,40.7603899999997,-63,47.52764999999975,2874,,,,,,,92.97411302621215,5203,,,,,c15fae40-0aa2-30f4-ac48-6592f80c2072,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 12:40:58 UTC,0.0037409442063418225,2023 Rock Crab Trap Survey (X023),57,,,1416.25,2023-07-07 12:23:42 UTC,,46,39.57895999999989,-63,49.228029999999855,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,561,No,Yes,andrewh,90,2023-07-07 12:29:44 UTC,,,No,,,None,Fishing,,,,,,210,,,,,,,,,0.0,,2023-07-06 12:47:27 UTC,,46,39.582000000000214,-63,49.23119000000006,2923,,,,,,,93.71552377545726,5202,,,,,8c047ac4-36dd-3170-93f6-f20a4e3288bb,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 12:55:06 UTC,0.023977027114898537,2023 Rock Crab Trap Survey (X023),57,,,1416.68,2023-07-07 12:34:47 UTC,,46,38.24579000000037,-63,47.4838400000003,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,562,No,Yes,andrewh,90,2023-07-07 12:39:11 UTC,,,No,,,None,Fishing,,,,,,211,,,,,,,,,0.0,,2023-07-06 12:58:06 UTC,,46,38.265330000000056,-63,47.503969999999875,2968,,,,,5,,93.32631618611164,5201,,,,,7205ff7f-c035-302b-997c-351bb810e5d9,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 13:04:59 UTC,0.024440397047115436,2023 Rock Crab Trap Survey (X023),57,,,1416.4,2023-07-07 12:46:13 UTC,,46,37.084229999999906,-63,45.53811999999986,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,563,No,Yes,andrewh,90,2023-07-07 12:51:18 UTC,,,No,,,None,Fishing,,,,,,212,,,,,,,,,0.0,,2023-07-06 13:09:49 UTC,,46,37.092700000000086,-63,45.571430000000205,3014,,,,,,,93.37896114131324,5212,,,,,55626b41-7225-36ca-ac57-215cf28bcaed,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 13:14:16 UTC,0.017785844959879595,2023 Rock Crab Trap Survey (X023),57,,,1416.52,2023-07-07 12:57:17 UTC,,46,35.76311999999986,-63,43.8630799999999,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,564,No,Yes,andrewh,90,2023-07-07 13:02:55 UTC,,,No,,,None,Fishing,,,,,,213,,,,,,,,,0.0,,2023-07-06 13:20:46 UTC,,46,35.76710000000021,-63,43.88825999999972,3058,,,,,,,93.37123456640224,5198,,,,,2108afa5-8439-3917-8c9e-deb568b1ba66,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 13:27:17 UTC,0.04974430261385555,2023 Rock Crab Trap Survey (X023),57,,,1414.53,2023-07-07 13:08:59 UTC,,46,34.59248999999981,-63,41.90991000000019,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,565,No,Yes,andrewh,90,2023-07-07 13:52:00 UTC,,,No,,,None,Fishing,,,,,,214,,,,,,,,,0.0,,2023-07-06 13:34:27 UTC,,46,34.63852999999993,-63,41.88284999999984,3109,,,,,6,,93.38057337885162,5196,,,,,33584bd6-3694-38b1-a41f-bce6e47ebcfe,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 14:23:03 UTC,0.024679358225768645,2023 Rock Crab Trap Survey (X023),57,,,1408.52,2023-07-07 13:52:47 UTC,,46,34.26276000000022,-63,46.05555999999972,,,,No,55 - Scallop dredge,11,566,No,Yes,andrewh,90,2023-07-07 14:06:00 UTC,,,No,,,None,Fishing,,,,,,215,,,,,,,,,0.0,,2023-07-06 14:24:16 UTC,,46,34.27045999999973,-63,46.08960000000031,3130,,,,,,,91.70102170088117,5195,,,,,c9616c91-8db9-3c5d-92a5-28ecc7b0acd7,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 14:40:08 UTC,0.0062496496730373025,2023 Rock Crab Trap Survey (X023),57,,,1406.32,2023-07-07 14:10:44 UTC,,46,35.436219999999835,-63,48.07356999999999,,,,No,55 - Scallop dredge,11,567,No,Yes,andrewh,90,2023-07-07 14:19:45 UTC,,,No,,,None,Fishing,,,,,,216,,,,,,,,,0.0,,2023-07-06 14:44:25 UTC,,46,35.43253000000016,-63,48.080889999999876,3080,,,,,,,91.37574844605018,5190,,,,,16e9d4d0-e7fd-3d53-a71e-db3de05dba8f,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 14:54:26 UTC,0.011050441705936921,2023 Rock Crab Trap Survey (X023),57,,,1405.67,2023-07-07 14:28:45 UTC,,46,33.045709999999964,-63,50.98236999999984,,,,No,55 - Scallop dredge,11,568,No,Yes,andrewh,90,2023-07-07 14:38:36 UTC,,,No,,,None,Fishing,,,,,,217,,,,,,,,,0.0,,2023-07-06 15:03:05 UTC,,46,33.03467999999994,-63,50.982549999999655,3176,,,,,7,,91.33741201449634,5193,,,,,70b8b491-f89a-35e0-9558-1fb35d548ba4,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 15:13:01 UTC,0.009262026132776022,2023 Rock Crab Trap Survey (X023),57,,,1405.65,2023-07-07 14:43:16 UTC,,46,30.741429999999916,-63,51.058410000000244,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,569,No,Yes,andrewh,90,2023-07-07 14:51:27 UTC,,,No,,,None,Fishing,,,,,,218,,,,,,,,,0.0,,2023-07-06 15:17:37 UTC,,46,30.738969999999973,-63,51.07135999999979,3261,,,,,,,91.544073034995,5191,,,,,6e74a6d2-c599-39a0-a17f-fc2f8706a29b,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 15:25:21 UTC,0.016590114364970317,2023 Rock Crab Trap Survey (X023),57,,,1404.9,2023-07-07 14:55:07 UTC,,46,31.891859999999966,-63,49.015469999999915,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,570,No,Yes,andrewh,90,2023-07-07 15:04:35 UTC,,,No,,,None,Fishing,,,,,,219,,,,,,,,,0.0,,2023-07-06 15:30:13 UTC,,46,31.878609999999753,-63,49.029910000000385,3225,,,,,,,90.61555475881889,5215,,,,,1a8848af-9bed-342b-9b41-24ad66209a8c,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 15:43:45 UTC,0.01633931131722756,2023 Rock Crab Trap Survey (X023),57,,,1400.18,2023-07-07 15:06:19 UTC,,46,30.779359999999965,-63,47.45401999999982,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,571,No,Yes,andrewh,90,2023-07-07 15:33:45 UTC,,,No,,,None,Fishing,,,,,,220,,,,,,,,,0.0,,2023-07-06 15:46:08 UTC,,46,30.79261000000018,-63,47.467839999999946,3259,,,,,,,91.34595163287318,5210,,,,,7f6d0d5f-5f45-3bc6-ae55-b810a0d8d631,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-06 16:00:23 UTC,0.019522670943827494,2023 Rock Crab Trap Survey (X023),57,,,1413.85,2023-07-07 15:35:14 UTC,,46,29.599669999999847,-63,45.53794000000004,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,572,No,Yes,andrewh,90,2023-07-07 15:43:19 UTC,,,No,,,None,Fishing,,,,,,221,,,,,,,,,0.0,,2023-07-06 16:01:23 UTC,,46,29.590660000000206,-63,45.51284000000014,3304,,,,,,,91.67663295827694,5209,,,,,f0566963-9ea1-330f-a3b7-ec0a232df4c9,,,,,,,,
